!DateTime	u10	v10	airp	airt	relh	cloud	swr	precip
2019-01-15 17:00:00	1.78177	0	10220	5.709	73.84	1	491.808	3.52778e-07
2019-01-15 18:00:00	2.48584	0	10210	6.09	68.04	1	613.413	3.52778e-07
2019-01-15 19:00:00	2.77942	0	10200	9.46	65.53	1	570.267	2.11667e-07
2019-01-15 20:00:00	2.70442	0	10200	7.543	59.23	1	453.564	0
2019-01-15 21:00:00	2.85423	0	10200	8.5	58.62	1	263.894	0
2019-01-15 22:00:00	3.18405	0	10200	8.48	66.06	1	24.7231	0
2019-01-15 23:00:00	1.82216	0	10200	6.162	69.47	1	2.38115	0
2019-01-16 00:00:00	2.34082	0	10200	3.513	74.13	1	0	0
2019-01-16 01:00:00	3.90561	0	10210	3.114	72.51	1	0	0
2019-01-16 02:00:00	4.22117	0	10200	4.86	77.92	1	0	0
2019-01-16 03:00:00	3.66945	0	10200	4.406	78.9	1	0	0
2019-01-16 04:00:00	4.13061	0	10200	2.923	78.04	1	0	0
2019-01-16 05:00:00	3.13302	0	10200	3.092	82.6	1	0	0
2019-01-16 06:00:00	3.17577	0	10200	1.346	79.42	1	0	0
2019-01-16 07:00:00	4.44133	0	10190	0.81	81.4	1	0	0
2019-01-16 08:00:00	5.19155	0	10190	1.112	80	1	0	0
2019-01-16 09:00:00	4.31989	0	10190	1.415	79.86	1	0	0
2019-01-16 10:00:00	4.27118	0	10190	1.048	81.2	1	0	0
2019-01-16 11:00:00	4.8071	0	10180	0.967	81.1	1	0	0
2019-01-16 12:00:00	6.12844	0	10180	0.778	81.1	1	0	0
2019-01-16 13:00:00	6.20883	0	10190	0.778	81.4	1	3.1037	0
2019-01-16 14:00:00	5.45536	0	10190	1.123	80.5	1	26.1277	0
2019-01-16 15:00:00	3.73713	0	10200	1.738	77.89	0.808759	206.607	0
2019-01-16 16:00:00	4.08773	0	10200	2.766	71.19	0.820711	350.405	0
2019-01-16 17:00:00	5.10552	0	10210	3.743	70.8	0.832664	371.698	0
2019-01-16 18:00:00	4.31149	0	10200	5.658	68.73	0.844616	442.097	0
2019-01-16 19:00:00	4.70902	0	10200	5.991	65.05	0.856569	459.746	0
2019-01-16 20:00:00	2.44774	0	10200	5.707	65.95	0.868521	458.195	0
2019-01-16 21:00:00	2.57286	0	10200	5.419	64.76	0.880474	229.085	0
2019-01-16 22:00:00	3.50143	0	10210	4.433	66.62	0.892427	36.538	0
2019-01-16 23:00:00	4.74418	0	10210	3.507	68.46	0.904379	3.19661	0
2019-01-17 00:00:00	3.56761	0	10210	2.79	69.57	0.916332	0	0
2019-01-17 01:00:00	2.91728	0	10220	2.344	72.66	0.928284	0	0
2019-01-17 02:00:00	3.28575	0	10230	2.277	73.03	0.940237	0	0
2019-01-17 03:00:00	3.41373	0	10230	1.982	72.57	0.95219	0	0
2019-01-17 04:00:00	3.50374	0	10230	2.008	74.36	0.964142	0	0
2019-01-17 05:00:00	2.46888	0	10230	1.512	72.51	0.976095	0	0
2019-01-17 06:00:00	3.05646	0	10240	1.492	76.48	0.988047	0	0
2019-01-17 07:00:00	2.32858	0	10230	1.235	77.54	1	0	0
2019-01-17 08:00:00	2.51566	0	10240	0.548	87.3	1	0	0
2019-01-17 09:00:00	2.21686	0	10240	0.297	89	1	0	0
2019-01-17 10:00:00	1.15312	0	10240	-0.114	90.5	1	0	0
2019-01-17 11:00:00	1.33247	0	10240	-1.096	93.6	1	0	0
2019-01-17 12:00:00	0.832908	0	10240	-1.45	94.5	1	0.0257213	0
2019-01-17 13:00:00	1.89857	0	10240	0.237	84.1	1	2.87233	0
2019-01-17 14:00:00	2.85095	0	10240	0.758	84.2	1	21.7021	0
2019-01-17 15:00:00	2.55843	0	10240	0.596	90.4	1	27.0169	0
2019-01-17 16:00:00	2.85762	0	10240	0.643	91.1	1	42.2252	0
2019-01-17 17:00:00	2.44827	0	10250	0.666	82.9	1	85.6139	0
2019-01-17 18:00:00	2.92309	0	10240	0.743	82	1	145.685	0
2019-01-17 19:00:00	2.36546	0	10220	1.087	76.92	1	106.628	0
2019-01-17 20:00:00	2.28872	0	10210	1.316	76.3	1	50.742	0
2019-01-17 21:00:00	1.82467	0	10210	0.372	93.9	1	32.2257	0
2019-01-17 22:00:00	1.51947	0	10200	0.249	99.2	1	20.5545	0
2019-01-17 23:00:00	1.48368	0	10200	0.322	99.2	1	0.555639	0
2019-01-18 00:00:00	1.28926	0	10200	0.324	99	1	0	0
2019-01-18 01:00:00	1.65557	0	10200	0.661	98.7	1	0	0
2019-01-18 02:00:00	0.474743	0	10200	0.739	98.5	1	0	0
2019-01-18 03:00:00	1.21612	0	10190	0.86	100	1	0	0
2019-01-18 04:00:00	1.38459	0	10190	1.113	100	1	0	0
2019-01-18 05:00:00	1.22189	0	10180	0.834	100	1	0.0248033	0
2019-01-18 06:00:00	0.530822	0	10180	0.407	100	1	0.213311	0
2019-01-18 07:00:00	0.333618	0	10170	0.684	100	1	0	0
2019-01-18 08:00:00	0.697668	0	10170	0.756	100	1	0	0
2019-01-18 09:00:00	1.93476	0	10170	1.492	100	1	0	0
2019-01-18 10:00:00	1.49045	0	10170	2.701	93.4	1	0.120574	0
2019-01-18 11:00:00	1.37279	0	10160	3.139	93	1	0.0911148	4.93889e-07
2019-01-18 12:00:00	1.98766	0	10160	4.228	91	1	0.000311475	7.05556e-08
2019-01-18 13:00:00	1.34774	0	10170	3.565	93.9	1	3.35172	0
2019-01-18 14:00:00	1.99155	0	10170	3.633	97.1	1	31.6108	0
2019-01-18 15:00:00	3.12229	0	10170	5.286	88.5	1	69.2148	0
2019-01-18 16:00:00	4.38497	0	10180	5.376	88.2	1	265.069	0
2019-01-18 17:00:00	2.78085	0	10190	6.701	83.7	1	491.71	0
2019-01-18 18:00:00	3.01358	0	10180	8.33	70.65	1	394.457	0
2019-01-18 19:00:00	1.65142	0	10170	8.43	69.71	1	164.372	0
2019-01-18 20:00:00	2.35045	0	10170	8.93	64.57	1	293.474	0
2019-01-18 21:00:00	1.99679	0	10170	9.54	60.84	1	212.731	0
2019-01-18 22:00:00	1.59885	0	10180	8.78	62.71	1	57.1033	0
2019-01-18 23:00:00	1.51153	0	10180	8.14	65.13	1	5.51557	0
2019-01-19 00:00:00	1.50982	0	10180	7.52	66.67	1	0.0770164	0
2019-01-19 01:00:00	1.6788	0	10190	6.493	72.46	1	0.0241967	0
2019-01-19 02:00:00	1.50218	0	10190	5.618	84	1	0.15718	0
2019-01-19 03:00:00	1.71728	0	10200	5.78	80.9	1	0.0129508	0
2019-01-19 04:00:00	3.01087	0	10200	4.712	86.3	1	0	0
2019-01-19 05:00:00	3.30883	0	10200	3.737	89.6	1	0	0
2019-01-19 06:00:00	3.49076	0	10190	3.339	92.6	1	0	0
2019-01-19 07:00:00	1.22028	0	10190	3.736	92.8	1	0.0114098	0
2019-01-19 08:00:00	1.04326	0	10190	3.059	93.2	1	0.0189016	0
2019-01-19 09:00:00	0.788965	0	10180	3.717	92	1	0.0640984	0
2019-01-19 10:00:00	1.28228	0	10180	4.532	88	1	0.143902	0
2019-01-19 11:00:00	1.14581	0	10180	5.27	92.1	1	0.016082	0
2019-01-19 12:00:00	0.974601	0	10180	5.472	89.3	1	0.000622951	0
2019-01-19 13:00:00	0.907229	0	10180	4.88	95	1	0.525557	0
2019-01-19 14:00:00	0.96582	0	10180	4.958	100	1	19.4832	0
2019-01-19 15:00:00	1.51846	0	10180	5.042	100	1	25.8459	0
2019-01-19 16:00:00	1.39578	0	10180	5.065	100	1	48.5703	0
2019-01-19 17:00:00	1.75456	0	10170	5.085	99.6	1	52.8826	0
2019-01-19 18:00:00	1.87331	0	10160	5.226	95.5	1	52.6302	0
2019-01-19 19:00:00	2.27039	0	10140	4.725	98.6	1	69.7013	7.05556e-08
2019-01-19 20:00:00	1.6266	0	10130	4.564	100	1	39.1598	0
2019-01-19 21:00:00	2.00647	0	10110	3.973	100	1	19.7736	1.41111e-07
2019-01-19 22:00:00	1.61034	0	10100	3.885	100	1	10.5903	2.11667e-07
2019-01-19 23:00:00	1.54995	0	10090	3.809	100	1	0.887902	2.82222e-07
2019-01-20 00:00:00	1.59353	0	10080	4.295	100	1	0	3.52778e-07
2019-01-20 01:00:00	1.47072	0	10070	4.816	100	1	0.00537705	1.41111e-07
2019-01-20 02:00:00	0.958835	0	10060	4.828	100	1	0.0607213	3.52778e-07
2019-01-20 03:00:00	0.938907	0	10040	4.48	100	1	0.0698689	3.52778e-07
2019-01-20 04:00:00	1.28442	0	10030	4.582	100	1	0.109377	7.05556e-07
2019-01-20 05:00:00	1.00798	0	10030	4.566	100	1	0.417197	2.11667e-07
2019-01-20 06:00:00	2.05273	0	10000	6.224	100	1	0.603033	0
2019-01-20 07:00:00	1.17828	0	9990	5.43	100	1	0.0953443	7.05556e-08
2019-01-20 08:00:00	0.949999	0	9970	5.276	100	1	0.704984	1.41111e-07
2019-01-20 09:00:00	1.89107	0	9960	5.628	100	1	0.586213	1.05833e-06
2019-01-20 10:00:00	2.16437	0	9960	5.487	100	1	0.433328	1.41111e-07
2019-01-20 11:00:00	4.05256	0	9950	9.71	100	1	0.725361	0
2019-01-20 12:00:00	3.76709	0	9960	9.8	81.2	1	0.00057377	0
2019-01-20 13:00:00	4.49268	0	9970	8.46	73.76	1	7.53315	0
2019-01-20 14:00:00	6.8735	0	9990	4.154	68.75	1	50.2121	0
2019-01-20 15:00:00	5.24851	0	10000	2.909	67.35	0.750315	235.963	0
2019-01-20 16:00:00	8.36661	0	10010	3.01	62.9	0.76592	482.574	0
2019-01-20 17:00:00	5.8712	0	10030	2.283	60.18	0.781526	565.356	0
2019-01-20 18:00:00	5.02119	0	10040	3.246	60.63	0.797131	509.066	0
2019-01-20 19:00:00	5.13239	0	10050	0.857	59.21	0.812736	595.633	0
2019-01-20 20:00:00	6.58003	0	10050	0.029	51.77	0.828342	512.015	0
2019-01-20 21:00:00	5.68866	0	10060	0.887	51.58	0.843947	316.727	0
2019-01-20 22:00:00	4.13006	0	10070	0.658	50.67	0.859552	37.6541	0
2019-01-20 23:00:00	3.95923	0	10090	2.254	51.54	0.875158	6.83448	0
2019-01-21 00:00:00	3.68446	0	10100	-2.479	50.34	0.890763	0	0
2019-01-21 01:00:00	3.71251	0	10120	-4.473	50.52	0.906368	0	0
2019-01-21 02:00:00	3.1611	0	10130	-5.28	51.4	0.921973	0	0
2019-01-21 03:00:00	3.10238	0	10140	-6.161	50.44	0.937579	0	0
2019-01-21 04:00:00	3.64197	0	10150	-7.304	46.29	0.953184	0	0
2019-01-21 05:00:00	3.08489	0	10160	-8.58	47.94	0.968789	0	0
2019-01-21 06:00:00	3.16128	0	10170	-9.16	53	0.984395	0	0
2019-01-21 07:00:00	3.56952	0	10170	-10.35	55.7	1	0	0
2019-01-21 08:00:00	4.54965	0	10180	-11.81	51.57	1	0	0
2019-01-21 09:00:00	3.86955	0	10190	-11.96	50.66	1	0	0
2019-01-21 10:00:00	2.2445	0	10190	-12.36	49.55	1	0	0
2019-01-21 11:00:00	2.57735	0	10200	-12.75	46.76	1	0	0
2019-01-21 12:00:00	5.53234	0	10200	-13.02	48.98	1	0	0
2019-01-21 13:00:00	5.84609	0	10210	-13.05	49.35	1	2.86138	0
2019-01-21 14:00:00	4.45236	0	10220	-13.53	45.88	1	23.3198	0
2019-01-21 15:00:00	3.90268	0	10230	-12.82	41.97	0.845598	206.929	0
2019-01-21 16:00:00	3.07928	0	10250	-11.1	33.07	0.855249	513.507	0
2019-01-21 17:00:00	4.35645	0	10250	-9.88	35.65	0.864899	619.428	0
2019-01-21 18:00:00	4.77641	0	10260	-8.69	31.13	0.874549	654.539	0
2019-01-21 19:00:00	4.82926	0	10250	-7.061	25.91	0.884199	618.923	0
2019-01-21 20:00:00	4.40594	0	10260	-5.838	23.46	0.893849	524.721	0
2019-01-21 21:00:00	3.03065	0	10260	-5.395	24.03	0.903499	339.118	0
2019-01-21 22:00:00	3.55272	0	10270	-5.478	23.07	0.913149	25.3026	0
2019-01-21 23:00:00	2.89361	0	10280	-5.719	24.3	0.922799	3.33866	0
2019-01-22 00:00:00	3.55316	0	10280	-6.213	27.6	0.932449	0	0
2019-01-22 01:00:00	5.01683	0	10290	-6.658	29.38	0.942099	0	0
2019-01-22 02:00:00	2.16465	0	10290	-6.971	33.63	0.95175	0	0
2019-01-22 03:00:00	2.53486	0	10300	-7.686	34.01	0.9614	0	0
2019-01-22 04:00:00	1.64864	0	10300	-7.961	38.63	0.97105	0	0
2019-01-22 05:00:00	2.43179	0	10310	-7.993	39.88	0.9807	0	0
2019-01-22 06:00:00	2.6822	0	10310	-8.27	36.82	0.99035	0	0
2019-01-22 07:00:00	2.35954	0	10310	-8.04	39.97	1	0	0
2019-01-22 08:00:00	2.62251	0	10320	-8.38	37.79	1	0	0
2019-01-22 09:00:00	2.18247	0	10320	-9.01	56.45	1	0	0
2019-01-22 10:00:00	2.0695	0	10320	-10.16	56.39	1	0	0
2019-01-22 11:00:00	1.91888	0	10330	-9.99	60.53	1	0	0
2019-01-22 12:00:00	1.3377	0	10330	-10.01	62.98	1	0	0
2019-01-22 13:00:00	1.13235	0	10340	-10.03	57.13	1	6.66346	0
2019-01-22 14:00:00	0.620524	0	10350	-9.49	61.77	1	71.3897	0
2019-01-22 15:00:00	1.9483	0	10350	-7.36	42.03	0.785934	232.417	0
2019-01-22 16:00:00	2.48596	0	10350	-6.159	36.74	0.799314	487.459	0
2019-01-22 17:00:00	2.78055	0	10350	-4.744	32.27	0.812693	588.275	0
2019-01-22 18:00:00	3.3553	0	10350	-3.313	29.19	0.826072	604.6	0
2019-01-22 19:00:00	2.80178	0	10340	-2.502	28.96	0.839451	598.579	0
2019-01-22 20:00:00	2.84239	0	10320	-0.956	27.17	0.85283	503.616	0
2019-01-22 21:00:00	3.06995	0	10320	-0.22	25.15	0.866209	339.546	0
2019-01-22 22:00:00	2.79997	0	10320	-0.236	26.83	0.879588	44.3482	0
2019-01-22 23:00:00	2.14819	0	10310	-0.479	27.98	0.892967	7.77059	0
2019-01-23 00:00:00	2	0	10320	-1.412	35.02	0.906346	0	0
2019-01-23 01:00:00	1.78551	0	10320	-1.253	32.56	0.919725	0	0
2019-01-23 02:00:00	2.23659	0	10320	-1.439	35.13	0.933105	0	0
2019-01-23 03:00:00	2.3959	0	10310	-1.701	35.55	0.946484	0	0
2019-01-23 04:00:00	1.95837	0	10310	-1.133	32.3	0.959863	0	0
2019-01-23 05:00:00	1.78375	0	10310	-0.829	34.17	0.973242	0.00880328	0
2019-01-23 06:00:00	2.35336	0	10300	-0.684	32.68	0.986621	0.0140328	0
2019-01-23 07:00:00	1.64866	0	10300	-0.337	30	1	0.0105902	0
2019-01-23 08:00:00	1.57804	0	10290	-0.309	33.68	1	0.0522459	0
2019-01-23 09:00:00	1.58279	0	10290	-0.214	33.9	1	0.00472131	0
2019-01-23 10:00:00	1.75994	0	10280	-0.338	35.4	1	0.145	0
2019-01-23 11:00:00	1.25197	0	10270	-0.083	36.02	1	0.168918	0
2019-01-23 12:00:00	0.439434	0	10260	0.083	39	1	0.114836	0
2019-01-23 13:00:00	1.93584	0	10250	0.092	50.1	1	1.97008	0
2019-01-23 14:00:00	4.18452	0	10250	0.945	66.3	1	13.548	0
2019-01-23 15:00:00	4.18661	0	10240	0.461	69.19	1	30.723	0
2019-01-23 16:00:00	4.05304	0	10240	1.738	83.7	1	39.9205	0
2019-01-23 17:00:00	3.87289	0	10230	1.887	84.8	1	68.3293	0
2019-01-23 18:00:00	4.90419	0	10220	4.54	99.8	1	72.3028	0
2019-01-23 19:00:00	5.19746	0	10200	5.057	99.7	1	82.7508	0
2019-01-23 20:00:00	3.8402	0	10190	6.308	98	1	36.6121	0
2019-01-23 21:00:00	2.92331	0	10180	5.462	99.8	1	18.6582	0
2019-01-23 22:00:00	3.23801	0	10170	5.924	99.8	1	6.81379	0
2019-01-23 23:00:00	2.82398	0	10160	6.137	99.9	1	1.1269	0
2019-01-24 00:00:00	2.75919	0	10150	6.124	99.8	1	0.219279	0
2019-01-24 01:00:00	2.73633	0	10150	6.058	99.9	1	0.49277	1.41111e-07
2019-01-24 02:00:00	2.02127	0	10130	6.989	100	1	0.528246	1.41111e-07
2019-01-24 03:00:00	1.98834	0	10120	8.43	99.9	1	0.455443	4.93889e-07
2019-01-24 04:00:00	2.7613	0	10120	7.465	100	1	0.577967	2.11667e-07
2019-01-24 05:00:00	3.12057	0	10110	8.54	100	1	0.392967	7.05556e-08
2019-01-24 06:00:00	3.70584	0	10090	8.82	99.9	1	0.468295	3.52778e-07
2019-01-24 07:00:00	4.92511	0	10070	10.45	99.9	1	0.325525	4.23333e-07
2019-01-24 08:00:00	4.67015	0	10060	10.87	99.9	1	0.317082	2.11667e-07
2019-01-24 09:00:00	4.59475	0	10030	11.46	100	1	0.391262	5.64444e-07
2019-01-24 10:00:00	3.61417	0	10020	12.12	100	1	0.467525	1.41111e-07
2019-01-24 11:00:00	3.41479	0	10020	13.19	100	1	0.431492	1.41111e-07
2019-01-24 12:00:00	1.72615	0	10010	12.87	99.9	1	0.701967	6.35e-07
2019-01-24 13:00:00	3.48113	0	10000	12.93	99.9	1	1.84452	1.41111e-07
2019-01-24 14:00:00	3.75398	0	10000	11.46	100	1	9.41625	2.82222e-07
2019-01-24 15:00:00	4.271	0	10000	11.49	100	1	33.2436	2.11667e-07
2019-01-24 16:00:00	4.45955	0	10010	8.68	84.5	1	68.6669	7.05556e-08
2019-01-24 17:00:00	3.27986	0	10020	8.06	75.15	1	113.115	0
2019-01-24 18:00:00	3.78262	0	10020	6.809	68.06	1	611.89	0
2019-01-24 19:00:00	5.37706	0	10030	6.389	59.61	1	713.31	0
2019-01-24 20:00:00	4.49115	0	10040	5.156	61.46	1	573.746	0
2019-01-24 21:00:00	2.90844	0	10050	4.129	59.91	1	399.379	0
2019-01-24 22:00:00	1.89395	0	10070	3.607	61.1	1	88.1616	0
2019-01-24 23:00:00	2.5251	0	10080	3.805	61.06	1	10.1801	0
2019-01-25 00:00:00	3.02713	0	10100	3.887	64.59	1	0	0
2019-01-25 01:00:00	3.87914	0	10100	3.039	63.67	1	0	0
2019-01-25 02:00:00	3.50746	0	10110	2.5	71.02	1	0	0
2019-01-25 03:00:00	3.23126	0	10120	2.06	67.1	1	0	0
2019-01-25 04:00:00	2.11889	0	10120	0.838	66.5	1	0	0
2019-01-25 05:00:00	4.21844	0	10130	0.505	67.09	1	0	0
2019-01-25 06:00:00	4.40004	0	10130	0.187	66.59	1	0	0
2019-01-25 07:00:00	3.63271	0	10130	0.02	69.2	1	0	0
2019-01-25 08:00:00	3.3265	0	10130	-0.123	69.59	1	0	0
2019-01-25 09:00:00	4.06582	0	10140	-0.057	69.98	1	0	0
2019-01-25 10:00:00	4.25749	0	10150	-0.599	68.1	1	0	0
2019-01-25 11:00:00	3.85497	0	10140	-0.648	66.55	1	0	0
2019-01-25 12:00:00	1.88018	0	10150	-0.468	63.96	1	0	0
2019-01-25 13:00:00	1.66334	0	10160	-0.431	62.31	1	10.5123	0
2019-01-25 14:00:00	2.38818	0	10160	-0.089	61.32	1	59.5139	0
2019-01-25 15:00:00	2.47876	0	10170	0.497	57.8	0.832637	215.737	0
2019-01-25 16:00:00	3.27515	0	10170	0.984	44.92	0.843097	499.918	0
2019-01-25 17:00:00	3.05248	0	10180	1.749	38.27	0.853557	609.482	0
2019-01-25 18:00:00	2.88607	0	10190	3.127	38.19	0.864017	647.99	0
2019-01-25 19:00:00	2.05947	0	10180	2.828	35.98	0.874477	616.734	0
2019-01-25 20:00:00	3.02984	0	10180	3.102	33.34	0.884938	530.426	0
2019-01-25 21:00:00	2.20344	0	10180	2.954	29.42	0.895398	373.589	0
2019-01-25 22:00:00	2.27851	0	10190	3.267	27.51	0.905858	34.4007	0
2019-01-25 23:00:00	1.68287	0	10190	2.12	34.12	0.916318	4.71789	0
2019-01-26 00:00:00	1.87941	0	10190	2.076	44.16	0.926779	0	0
2019-01-26 01:00:00	1.50914	0	10200	1.813	30.47	0.937239	0	0
2019-01-26 02:00:00	2.58195	0	10200	-0.921	54.27	0.947699	0	0
2019-01-26 03:00:00	1.96836	0	10200	-1.107	52.15	0.958159	0	0
2019-01-26 04:00:00	2.02943	0	10200	-2.935	69.57	0.968619	0	0
2019-01-26 05:00:00	1.55245	0	10200	-3.929	71.64	0.97908	0	0
2019-01-26 06:00:00	1.88524	0	10210	-3.798	76.34	0.98954	0	0
2019-01-26 07:00:00	3.3832	0	10210	-1.715	51.91	1	0	0
2019-01-26 08:00:00	2.89143	0	10210	-1.468	49.83	1	0	0
2019-01-26 09:00:00	2.16131	0	10210	-1.908	61.66	1	0	0
2019-01-26 10:00:00	2.35789	0	10210	-1.656	50.27	1	0	0
2019-01-26 11:00:00	3.07791	0	10210	-1.861	50.51	1	0	0
2019-01-26 12:00:00	2.18797	0	10200	-2.046	51.76	1	0	0
2019-01-26 13:00:00	2.88589	0	10210	-2.105	54.14	1	7.9231	0
2019-01-26 14:00:00	2.90356	0	10210	-1.709	53.34	1	74.2834	0
2019-01-26 15:00:00	2.95919	0	10210	-1.279	53.08	0.999186	139.82	0
2019-01-26 16:00:00	1.5754	0	10210	-0.886	49.76	0.328325	204.38	0
2019-01-26 17:00:00	2.00968	0	10210	-0.221	41.57	0.373103	496.011	0
2019-01-26 18:00:00	2.6276	0	10210	2.329	31.74	0.417881	529.403	0
2019-01-26 19:00:00	2.56467	0	10190	3.31	33.92	0.46266	471.53	0
2019-01-26 20:00:00	2.82186	0	10190	4.131	35.34	0.507438	375.493	0
2019-01-26 21:00:00	3.55621	0	10190	4.309	33.63	0.552217	300.098	0
2019-01-26 22:00:00	2.39742	0	10190	4.258	34.81	0.596995	48.0202	0
2019-01-26 23:00:00	1.01755	0	10190	3.751	35.07	0.641773	4.64343	0
2019-01-27 00:00:00	1.61104	0	10190	0.224	64.84	0.686552	0	0
2019-01-27 01:00:00	1.78122	0	10200	-0.974	73.28	0.73133	0	0
2019-01-27 02:00:00	1.7553	0	10200	-1.736	78.32	0.776108	0	0
2019-01-27 03:00:00	2.30858	0	10200	-1.88	77.54	0.820887	0	0
2019-01-27 04:00:00	1.95751	0	10200	-0.341	67.48	0.865665	0	0
2019-01-27 05:00:00	1.33134	0	10190	-1.171	69.01	0.910443	0	0
2019-01-27 06:00:00	1.94513	0	10190	-1.74	79.57	0.955222	0	0
2019-01-27 07:00:00	1.83924	0	10190	-2.778	85.4	1	0	0
2019-01-27 08:00:00	1.84208	0	10190	-2.858	85.3	1	0	0
2019-01-27 09:00:00	2.22023	0	10180	-2.941	86.2	1	0	0
2019-01-27 10:00:00	2.56571	0	10180	-3.174	89.1	1	0	0
2019-01-27 11:00:00	1.87232	0	10180	-3.147	85.7	1	0	0
2019-01-27 12:00:00	2.10932	0	10170	-2.688	83.4	1	0	0
2019-01-27 13:00:00	2.95374	0	10170	-2.439	82.5	1	8.5547	0
2019-01-27 14:00:00	3.22796	0	10170	1.844	53.11	1	56.4482	0
2019-01-27 15:00:00	2.59376	0	10170	2.658	54.5	0.912117	183.267	0
2019-01-27 16:00:00	1.5862	0	10170	3.759	54.02	0.91761	302.207	0
2019-01-27 17:00:00	2.53508	0	10180	5.354	51.49	0.923102	253.064	0
2019-01-27 18:00:00	1.4795	0	10170	5.819	51.13	0.928595	181.218	0
2019-01-27 19:00:00	2.04506	0	10160	6.249	51.7	0.934088	151.339	0
2019-01-27 20:00:00	2.11218	0	10150	6.339	50.93	0.93958	89.1364	0
2019-01-27 21:00:00	1.85002	0	10150	6.33	50.56	0.945073	36.7634	0
2019-01-27 22:00:00	2.10094	0	10150	6.169	51.1	0.950566	33.4352	0
2019-01-27 23:00:00	1.97659	0	10150	5.721	53.95	0.956058	4.45298	0
2019-01-28 00:00:00	2.72359	0	10160	5.056	58.2	0.961551	0	0
2019-01-28 01:00:00	1.85395	0	10160	4.643	58.61	0.967044	0	0
2019-01-28 02:00:00	1.77187	0	10160	3.973	62.18	0.972537	0	0
2019-01-28 03:00:00	1.52159	0	10150	3.408	56.56	0.978029	0	0
2019-01-28 04:00:00	2.69644	0	10150	2.737	58.43	0.983522	0	0
2019-01-28 05:00:00	2.80578	0	10150	3.115	53.52	0.989015	0	0
2019-01-28 06:00:00	1.32569	0	10150	3.55	47.07	0.994507	0	0
2019-01-28 07:00:00	1.96687	0	10140	1.286	68.89	1	0	0
2019-01-28 08:00:00	2.33483	0	10150	0.313	77.34	1	0	0
2019-01-28 09:00:00	1.99219	0	10140	0.368	77.6	1	0	0
2019-01-28 10:00:00	2.31122	0	10140	0.212	80.4	1	0	0
2019-01-28 11:00:00	2.32031	0	10140	0.131	85.6	1	0	0
2019-01-28 12:00:00	1.81116	0	10140	0.241	79.72	1	0	0
2019-01-28 13:00:00	1.15509	0	10140	-0.377	87.4	1	2.86677	0
2019-01-28 14:00:00	1.29823	0	10150	-0.982	86.5	1	24.4159	0
2019-01-28 15:00:00	1.39931	0	10160	-0.334	80.4	0.872016	202.712	0
2019-01-28 16:00:00	2.94335	0	10160	3.182	50.21	0.880015	505.192	0
2019-01-28 17:00:00	2.33485	0	10160	3.569	50.38	0.888014	607.43	0
2019-01-28 18:00:00	3.19245	0	10150	5.314	46.16	0.896013	642.967	0
2019-01-28 19:00:00	3.16297	0	10140	6.122	44.89	0.904012	604.387	0
2019-01-28 20:00:00	3.06242	0	10130	7.073	43.23	0.912011	436.842	0
2019-01-28 21:00:00	2.94635	0	10120	6.583	45.59	0.92001	175.494	0
2019-01-28 22:00:00	2.64553	0	10120	6.528	45.23	0.928009	60.068	0
2019-01-28 23:00:00	1.42175	0	10120	6.279	47.18	0.936008	7.73993	0
2019-01-29 00:00:00	0.465155	0	10120	5.047	52.32	0.944007	0.00637705	0
2019-01-29 01:00:00	1.14819	0	10120	4.524	59.11	0.952006	0.0291475	0
2019-01-29 02:00:00	1.16247	0	10120	5.586	51.93	0.960005	0.0130656	0
2019-01-29 03:00:00	1.91199	0	10130	5.001	51.38	0.968004	0	0
2019-01-29 04:00:00	1.54568	0	10130	3.244	54.59	0.976003	0	0
2019-01-29 05:00:00	1.72056	0	10120	3.092	56.21	0.984002	0.00196721	0
2019-01-29 06:00:00	2.76653	0	10120	3.554	54.35	0.992001	0	0
2019-01-29 07:00:00	2.51148	0	10110	2.8	58.65	1	0	0
2019-01-29 08:00:00	2.10257	0	10110	3.347	58.58	1	0	0
2019-01-29 09:00:00	2.83775	0	10100	3.357	61.61	1	0	0
2019-01-29 10:00:00	2.19964	0	10100	3.533	61.21	1	0	0
2019-01-29 11:00:00	2.34376	0	10090	3.266	64.33	1	0	0
2019-01-29 12:00:00	2.51436	0	10090	3.283	64.42	1	0	0
2019-01-29 13:00:00	2.14313	0	10090	3.145	64.76	1	4.38577	0
2019-01-29 14:00:00	2.12307	0	10090	3.052	67.12	1	49.381	0
2019-01-29 15:00:00	1.71816	0	10090	3.622	66.46	1	96.2123	0
2019-01-29 16:00:00	1.65032	0	10090	4.001	66.55	0.85277	119.186	0
2019-01-29 17:00:00	1.12728	0	10090	4.169	67.15	0.862586	125.178	0
2019-01-29 18:00:00	2.47628	0	10080	4.675	66.6	0.872401	53.6102	7.05556e-08
2019-01-29 19:00:00	2.2459	0	10080	2.842	86.2	0.882216	47.4489	4.23333e-07
2019-01-29 20:00:00	2.87654	0	10080	2.195	91	0.892032	58.7652	7.05556e-08
2019-01-29 21:00:00	2.46178	0	10090	1.775	89.7	0.901847	55.5441	7.05556e-08
2019-01-29 22:00:00	2.0284	0	10090	1.731	83.4	0.911662	39.0343	0
2019-01-29 23:00:00	2.6773	0	10100	1.413	59.29	0.921477	19.7529	0
2019-01-30 00:00:00	2.42233	0	10100	-0.072	54.72	0.931293	0	0
